age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
35, ?,12, Married-civ-spouse, ?, Wife, White, Female,0,0,16, United-States,0
22, ?,9, Divorced, ?, Other-relative, Black, Female,0,0,40, United-States,0
22, ?,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States,0
25, Local-gov,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
39, Private,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States,0
32, Private,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
27, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
17, Private,6, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States,0
30, Private,10, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States,0
22, Private,9, Married-civ-spouse, Priv-house-serv, Wife, White, Female,4508,0,40, United-States,0
33, ?,10, Married-civ-spouse, ?, Wife, White, Female,5178,0,40, United-States,1
20, Private,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Peru,0
36, State-gov,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1672,38, United-States,0
31, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
17, ?,6, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
35, Self-emp-not-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,55, United-States,1
36, Private,9, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States,0
39, Private,9, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States,0
26, State-gov,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
23, Private,9, Never-married, Sales, Other-relative, White, Male,0,0,55, United-States,0
27, State-gov,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,1
31, Private,8, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
33, Local-gov,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,56, United-States,0
34, ?,8, Separated, ?, Unmarried, Black, Female,0,0,53, United-States,0
29, State-gov,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
34, Private,10, Never-married, Sales, Unmarried, White, Male,0,0,35, United-States,0
34, Local-gov,14, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
28, Private,12, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,0
36, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States,1
35, Private,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
38, Private,9, Divorced, Sales, Not-in-family, White, Male,0,0,80, United-States,0
19, Private,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
33, Private,10, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,0
24, Private,9, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States,0
36, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
19, Private,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,66, United-States,0
34, Private,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
31, Private,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States,0
24, Private,10, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States,0
22, Private,11, Never-married, Other-service, Other-relative, White, Female,0,0,40, Mexico,0
31, State-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,55, United-States,1
31, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
28, ?,9, Separated, ?, Unmarried, Black, Female,0,0,30, United-States,0
31, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
28, Private,10, Never-married, Tech-support, Own-child, White, Female,0,0,24, United-States,0
32, Private,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
22, Private,12, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0
27, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
22, Private,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0
34, Private,9, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Guatemala,0
19, Private,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0
24, Private,6, Never-married, Other-service, Other-relative, White, Male,0,0,30, Mexico,0
24, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States,0
34, State-gov,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
28, Private,11, Never-married, Other-service, Other-relative, Black, Male,0,0,40, United-States,0
34, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
39, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
23, Private,10, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,22, United-States,0
19, Private,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States,0
37, Self-emp-not-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
35, Private,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
27, Private,13, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
21, Private,9, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States,0
34, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
27, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States,0
38, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
36, Private,9, Never-married, Other-service, Not-in-family, Black, Female,0,2001,40, United-States,0
32, Private,10, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
38, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
30, ?,14, Married-civ-spouse, ?, Husband, White, Male,0,0,46, United-States,1
27, Local-gov,9, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States,0
18, State-gov,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, United-States,0
36, Local-gov,12, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
33, Private,11, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,0
26, Private,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,36, United-States,0
26, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
20, Private,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
21, Private,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
21, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
25, Private,13, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, United-States,0
23, Private,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
22, Private,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
27, Private,10, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, United-States,0
32, Private,7, Divorced, Other-service, Unmarried, White, Female,0,0,15, United-States,0
39, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
26, Local-gov,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,41, United-States,0
31, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
29, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1974,35, United-States,0
21, Private,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States,0
30, State-gov,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, United-States,0
29, Local-gov,11, Never-married, Protective-serv, Not-in-family, White, Male,0,1564,56, United-States,1
31, Private,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0
30, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States,1
30, Private,11, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
33, Private,6, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States,0
32, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
23, Private,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,72, Dominican-Republic,0
30, Private,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,37, United-States,0
36, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,65, United-States,1
28, Private,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
39, Federal-gov,13, Divorced, Tech-support, Unmarried, Black, Female,0,625,40, United-States,0
29, Private,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
28, Private,13, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,60, United-States,0
25, Private,10, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0
34, Private,13, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States,0
33, Self-emp-not-inc,11, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States,0
29, Private,9, Separated, Sales, Unmarried, White, Female,0,0,35, United-States,0
35, Private,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,1
34, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,0
25, Private,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,0
35, Local-gov,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,1
22, Private,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
19, Private,8, Married-spouse-absent, Other-service, Own-child, Other, Female,0,0,20, United-States,0
33, Private,10, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
36, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States,0
27, ?,13, Married-civ-spouse, ?, Not-in-family, Other, Female,0,0,6, Mexico,0
24, Private,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,50, United-States,0
18, ?,9, Widowed, ?, Own-child, White, Male,0,0,40, United-States,0
29, Private,9, Divorced, Sales, Unmarried, White, Female,0,0,32, United-States,0
19, Private,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
22, Private,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
26, Private,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States,0
26, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
39, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States,1
39, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2635,0,40, United-States,0
27, ?,10, Divorced, ?, Own-child, Black, Female,0,0,40, United-States,0
33, Private,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
18, State-gov,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States,0
32, Self-emp-not-inc,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,5, ?,0
35, ?,5, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male,0,0,38, United-States,0
20, Private,10, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,0
25, Private,10, Separated, Priv-house-serv, Other-relative, White, Female,0,0,30, El-Salvador,0
32, Private,13, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Puerto-Rico,0
39, Private,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States,0
28, Private,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
22, Private,10, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States,0
18, Private,10, Never-married, Tech-support, Own-child, White, Male,2176,0,20, United-States,0
21, Private,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,0
22, ?,9, Never-married, ?, Own-child, Black, Male,0,1602,30, United-States,0
34, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,4416,0,30, United-States,0
27, Private,9, Never-married, Transport-moving, Not-in-family, White, Male,0,1876,75, United-States,0
17, Private,7, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States,0
28, Private,13, Never-married, Other-service, Not-in-family, White, Male,0,0,43, Mexico,0
21, Private,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
37, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5178,0,40, United-States,1
30, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
20, Private,9, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,0
32, Private,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
21, Private,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,35, United-States,0
22, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States,0
19, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,0
38, Self-emp-not-inc,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States,0
35, Private,9, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,36, United-States,0
28, Private,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States,0
25, Self-emp-not-inc,10, Never-married, Craft-repair, Own-child, White, Male,0,0,80, United-States,0
20, Private,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,48, United-States,0
19, ?,9, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
20, Private,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States,0
25, Private,7, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
24, Private,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
20, Private,2, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,30, El-Salvador,0
22, Private,10, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Jamaica,0
18, ?,6, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
29, Without-pay,10, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,65, United-States,0
38, Self-emp-not-inc,11, Divorced, Exec-managerial, Unmarried, White, Male,0,0,35, United-States,0
23, Private,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States,0
22, Private,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States,0
32, Private,13, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States,0
27, Private,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
21, Private,2, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, England,0
30, Private,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Philippines,1
23, Private,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States,0
35, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
31, Self-emp-inc,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,1
38, Self-emp-not-inc,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
38, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,37, United-States,0
24, ?,11, Married-civ-spouse, ?, Wife, Black, Female,0,0,35, United-States,0
39, ?,9, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0
27, Local-gov,9, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States,0
22, Private,10, Never-married, Other-service, Other-relative, Black, Male,0,0,20, United-States,0
27, Private,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
28, Private,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
26, Private,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,32, United-States,0
32, Private,13, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, China,1
19, Private,10, Married-spouse-absent, Sales, Own-child, White, Female,0,1602,40, United-States,0
29, Private,11, Divorced, Tech-support, Not-in-family, Black, Male,14344,0,40, United-States,1
37, ?,5, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0
34, ?,8, Separated, ?, Unmarried, Black, Female,0,0,40, United-States,0
25, Self-emp-inc,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,35, Taiwan,0
36, Private,7, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
23, Self-emp-not-inc,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
34, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
20, Private,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
23, ?,13, Never-married, ?, Own-child, White, Male,2907,0,40, United-States,0
23, State-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
29, Private,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Vietnam,0
30, Private,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
39, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
35, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,60, United-States,1
31, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
37, Self-emp-not-inc,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States,0
23, Private,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States,0
34, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
23, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
28, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,51, Cuba,0
20, Private,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
27, State-gov,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,1
26, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
28, Private,9, Separated, Handlers-cleaners, Not-in-family, Other, Male,0,0,30, United-States,0
36, Private,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
30, Private,9, Divorced, Transport-moving, Own-child, Black, Male,0,0,40, United-States,0
22, Private,9, Never-married, Other-service, Not-in-family, White, Female,0,0,48, ?,0
34, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386,0,50, United-States,1
31, Private,11, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,43, United-States,0
21, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States,0
29, Private,11, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States,0
26, Private,12, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,15, United-States,0
30, Self-emp-not-inc,4, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
17, ?,8, Never-married, ?, Own-child, White, Female,0,0,25, United-States,0
17, Private,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
38, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
25, Private,8, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Mexico,0
37, Private,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,1
31, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
29, Private,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, ?,0
19, Private,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States,0
27, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
27, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
29, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
17, Private,8, Never-married, Other-service, Own-child, Black, Male,0,0,18, United-States,0
20, Private,10, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States,0
33, ?,10, Married-civ-spouse, ?, Wife, Black, Female,0,0,30, United-States,0
37, Private,11, Married-spouse-absent, Sales, Unmarried, Black, Female,0,0,32, United-States,0
32, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
26, Private,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States,0
30, Private,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
36, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
29, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,2829,0,40, United-States,0
30, Private,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,0
28, Self-emp-not-inc,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States,1
33, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
29, Private,13, Never-married, Exec-managerial, Own-child, White, Female,3325,0,10, United-States,0
26, ?,9, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
30, Private,10, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States,0
34, Federal-gov,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,48, United-States,1
28, Private,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
36, Private,9, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
30, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
35, Private,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
21, Private,12, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States,0
31, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,43, United-States,1
33, Private,16, Divorced, Sales, Not-in-family, White, Male,99999,0,60, United-States,1
27, Private,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
32, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,0
22, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
36, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
19, Private,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,0
20, Private,10, Never-married, Sales, Own-child, White, Female,0,0,8, United-States,0
23, Private,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, ?,0
38, Local-gov,3, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico,0
39, ?,7, Never-married, ?, Not-in-family, Black, Female,0,0,40, United-States,0
19, State-gov,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,0
30, Private,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
18, Private,7, Never-married, Other-service, Own-child, White, Male,0,0,15, Peru,0
33, Private,10, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,60, United-States,0
27, Private,3, Never-married, Farming-fishing, Unmarried, White, Male,0,0,50, United-States,0
21, ?,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States,0
21, Private,7, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
23, Private,9, Separated, Craft-repair, Own-child, White, Male,0,0,53, United-States,0
20, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
31, Private,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
30, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
18, ?,7, Never-married, ?, Own-child, White, Male,0,0,16, United-States,0
23, ?,10, Never-married, ?, Own-child, White, Female,0,0,32, United-States,0
39, ?,6, Widowed, ?, Unmarried, White, Female,0,0,15, United-States,0
33, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
19, State-gov,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States,0
27, Federal-gov,9, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,0
23, Private,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States,0
35, Private,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,48, United-States,0
25, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
26, Private,10, Separated, Sales, Other-relative, Black, Male,0,0,30, United-States,0
32, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
19, Private,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
31, Local-gov,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States,1
22, Private,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
37, Private,9, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,0
31, State-gov,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
19, Private,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0
34, Private,13, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,0
22, State-gov,10, Never-married, Tech-support, Own-child, White, Female,0,0,10, United-States,0
21, Private,9, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,0
39, Local-gov,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
18, Private,7, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
27, Private,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
20, Federal-gov,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
26, Private,13, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, ?,0
29, Self-emp-not-inc,9, Married-spouse-absent, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,1564,50, India,1
24, Private,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,0
19, Private,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
17, ?,6, Never-married, ?, Own-child, White, Male,0,0,30, United-States,0
19, Private,9, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
23, Private,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
24, Private,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,0
27, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
29, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
23, Private,13, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0
26, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,0
38, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,1
36, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
26, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
19, Private,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
31, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
29, Private,11, Married-AF-spouse, Farming-fishing, Husband, White, Male,0,0,44, United-States,1
