age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
48, Private,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1
46, Local-gov,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States,0
51, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
64, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
47, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,50, United-States,1
40, Private,9, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States,0
52, Self-emp-inc,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States,1
43, Private,10, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
56, ?,9, Divorced, ?, Own-child, White, Male,0,0,40, United-States,0
49, Self-emp-inc,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,65, United-States,1
60, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
47, Federal-gov,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
50, Private,9, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,40, China,0
45, Private,13, Widowed, Prof-specialty, Not-in-family, White, Female,10520,0,50, United-States,1
57, Federal-gov,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
41, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
66, Private,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,26, United-States,0
50, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
60, Private,10, Divorced, Prof-specialty, Unmarried, White, Male,3325,0,42, United-States,0
50, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
78, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,40, United-States,1
45, Private,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,20, United-States,0
58, Private,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2936,0,50, Mexico,0
42, Self-emp-not-inc,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
50, Private,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,37, Mexico,0
41, Private,9, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States,1
40, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States,0
45, Private,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,55, United-States,0
57, Private,9, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States,0
53, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1
59, Federal-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States,1
50, Self-emp-inc,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, Germany,0
40, Private,14, Never-married, Prof-specialty, Not-in-family, White, Female,3325,0,40, United-States,0
50, Private,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States,0
74, Private,5, Widowed, Craft-repair, Not-in-family, White, Male,0,0,10, ?,0
51, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,4787,0,24, United-States,1
46, Self-emp-inc,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,50, United-States,1
81, Self-emp-not-inc,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,1668,3, Hungary,0
48, Local-gov,9, Married-civ-spouse, Tech-support, Wife, White, Female,0,1848,40, United-States,1
48, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
61, Private,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States,0
74, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States,1
44, Federal-gov,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
42, Private,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
40, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico,0
67, Private,9, Widowed, Adm-clerical, Not-in-family, White, Female,15831,0,16, Germany,1
58, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,1
60, Federal-gov,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
41, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
61, Private,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
41, Self-emp-not-inc,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,5013,0,70, United-States,0
47, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States,1
66, ?,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1
53, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
48, Private,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,10, United-States,0
41, Local-gov,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States,0
42, Local-gov,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,1
53, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States,1
77, Self-emp-not-inc,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
46, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
42, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,90, United-States,0
45, Self-emp-not-inc,13, Married-civ-spouse, Sales, Husband, White, Male,2829,0,60, United-States,0
57, Self-emp-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba,0
40, Self-emp-not-inc,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, England,0
52, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States,1
47, Private,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
45, State-gov,14, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,38, United-States,0
56, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,2907,0,52, Cuba,0
44, Local-gov,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
64, Self-emp-not-inc,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,0
45, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
90, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
41, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
52, Private,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States,0
63, Private,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
47, Private,13, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States,0
51, Self-emp-inc,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States,1
50, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States,1
51, Private,2, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, Mexico,0
49, Private,10, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
56, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,0
40, Private,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,35, United-States,0
55, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, United-States,1
61, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,2414,0,5, United-States,0
64, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
40, Local-gov,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
54, Local-gov,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
42, Private,13, Never-married, Sales, Own-child, White, Male,0,0,60, United-States,0
54, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States,1
57, Self-emp-not-inc,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,25, United-States,1
41, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, United-States,1
44, Private,7, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,60, United-States,0
54, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1
58, Self-emp-not-inc,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
44, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
65, Private,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, United-States,0
55, Federal-gov,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
42, Private,9, Divorced, Other-service, Unmarried, Black, Male,0,0,35, United-States,0
58, Private,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
70, Private,9, Divorced, Other-service, Not-in-family, White, Female,0,0,28, United-States,0
51, Private,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
61, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1
61, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1
65, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
41, Self-emp-not-inc,9, Divorced, Transport-moving, Not-in-family, White, Male,0,1590,40, United-States,0
42, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
67, Private,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,0
49, Private,13, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
42, Private,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,0
45, Private,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
49, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,50, United-States,0
57, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,0
77, ?,5, Married-civ-spouse, ?, Husband, Black, Male,0,0,40, United-States,0
43, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
44, Federal-gov,12, Divorced, Adm-clerical, Not-in-family, Black, Female,0,1741,40, United-States,0
49, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States,0
50, Self-emp-not-inc,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States,0
45, Private,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China,0
44, Self-emp-inc,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,48, United-States,0
43, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
57, ?,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
43, Private,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
46, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States,1
46, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, United-States,1
62, ?,9, Widowed, ?, Not-in-family, White, Female,0,0,25, United-States,0
48, Private,9, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
44, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
75, ?,5, Married-civ-spouse, ?, Husband, Black, Male,1409,0,5, United-States,0
47, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
60, Private,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, Philippines,0
53, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,1
42, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2002,40, United-States,0
50, Self-emp-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States,1
41, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8, United-States,0
48, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
55, Self-emp-not-inc,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
51, Private,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
62, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
41, Private,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
55, Self-emp-not-inc,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,18, United-States,0
63, Self-emp-not-inc,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, United-States,0
64, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
45, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
48, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
42, Private,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
53, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
69, Self-emp-not-inc,10, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,14, United-States,0
62, Self-emp-not-inc,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States,0
58, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
46, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40, Private,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
48, Private,7, Separated, Other-service, Not-in-family, Black, Female,0,0,35, United-States,0
60, Private,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
53, Private,9, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
49, Private,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,1
45, Private,7, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,0
53, Self-emp-not-inc,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
53, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,0
43, Private,9, Separated, Other-service, Not-in-family, White, Female,4101,0,40, United-States,0
55, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
57, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
43, Private,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
58, Private,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico,0
53, Private,7, Divorced, Other-service, Not-in-family, White, Female,0,0,37, United-States,0
42, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,1
46, ?,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States,1
55, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3103,0,40, United-States,1
52, Private,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba,0
55, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States,1
58, Private,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States,1
54, Private,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
60, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
48, Private,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
46, Private,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,1
71, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,2489,15, United-States,0
67, Private,9, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States,0
41, Self-emp-not-inc,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,7688,0,50, United-States,1
53, Private,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
46, Private,6, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Ecuador,0
54, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
48, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,1
59, Private,12, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1
60, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States,1
60, Private,9, Divorced, Tech-support, Unmarried, White, Female,2597,0,40, United-States,0
48, Private,9, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States,0
44, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,1
70, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States,0
45, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
60, Private,6, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
46, Private,13, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
43, Private,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Germany,0
49, Private,6, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0
45, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
45, Private,9, Divorced, Other-service, Other-relative, Black, Female,0,0,35, United-States,0
42, Private,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
43, Private,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
58, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
50, Local-gov,14, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States,1
46, Private,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,43, United-States,0
54, Private,10, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States,1
52, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
41, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States,1
65, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
47, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,1
40, Private,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Scotland,0
41, State-gov,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
50, Private,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
65, Private,9, Widowed, Sales, Not-in-family, White, Female,0,0,24, United-States,0
50, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,1
49, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,44, United-States,0
65, Private,9, Widowed, Other-service, Unmarried, Black, Female,0,0,20, Jamaica,0
56, Private,9, Widowed, Other-service, Unmarried, Black, Female,594,0,20, United-States,0
63, Private,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Iran,1
55, Federal-gov,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
61, Private,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
56, Private,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,80, United-States,1
44, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
52, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States,1
50, Private,10, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States,0
62, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,0
65, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
57, Private,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
59, Local-gov,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States,1
66, ?,5, Married-civ-spouse, ?, Husband, Black, Male,0,0,40, United-States,0
53, Private,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
58, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States,1
53, Private,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,0
56, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
53, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,0
61, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
43, Private,9, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Mexico,0
44, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States,0
43, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
61, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
48, Private,9, Never-married, Tech-support, Unmarried, Black, Female,0,0,33, Jamaica,0
51, Private,7, Married-civ-spouse, Sales, Husband, White, Male,4386,0,30, United-States,1
46, Private,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
58, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
47, Local-gov,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0
44, Private,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
46, Private,15, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
59, Private,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,52, Outlying-US(Guam-USVI-etc),0
62, ?,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
42, Federal-gov,14, Divorced, Adm-clerical, Not-in-family, White, Male,0,2001,60, United-States,0
54, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States,0
52, Private,16, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,1
42, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
49, Local-gov,6, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
62, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
74, State-gov,10, Separated, Sales, Not-in-family, White, Male,0,0,16, United-States,0
48, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
44, Private,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, India,0
40, Private,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, Canada,0
61, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
42, Private,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,7688,0,45, United-States,1
46, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17, United-States,0
49, Private,4, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Hong,0
60, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States,1
48, Federal-gov,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
45, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
54, Private,9, Never-married, Other-service, Other-relative, White, Female,0,0,20, Hungary,0
47, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
48, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
40, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
45, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
56, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
49, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, Poland,0
41, Private,3, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,0,0,32, Mexico,0
41, Private,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
41, Private,3, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico,0
54, Private,10, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
62, Local-gov,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
44, Self-emp-not-inc,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,99, United-States,0
58, Self-emp-inc,9, Never-married, Sales, Not-in-family, White, Male,0,0,47, United-States,0
77, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
55, Federal-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
43, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
47, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
44, ?,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,30, United-States,0
54, Federal-gov,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
54, Local-gov,14, Widowed, Prof-specialty, Unmarried, White, Female,0,0,38, United-States,0
54, State-gov,16, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,1
41, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,1
43, Private,10, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States,0
43, Private,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
42, Private,9, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,0
47, Private,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
40, Private,10, Divorced, Other-service, Not-in-family, White, Female,0,0,48, United-States,0
57, Private,2, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Portugal,0
41, Self-emp-not-inc,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
50, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
56, Private,9, Widowed, Sales, Not-in-family, White, Female,0,1974,40, United-States,0
63, Private,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
40, Private,9, Never-married, Craft-repair, Own-child, White, Male,0,0,28, United-States,0
49, Local-gov,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,60, United-States,1
56, Private,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
41, Private,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
48, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,40, United-States,1
64, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States,0
58, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
