age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
29, Federal-gov,9, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States,0
25, ?,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
21, State-gov,10, Never-married, Exec-managerial, Own-child, White, Male,0,1602,10, United-States,0
31, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,70, South,0
32, Self-emp-inc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,50, United-States,1
19, Self-emp-not-inc,7, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,2129,55, United-States,0
34, Local-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
33, Self-emp-not-inc,11, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States,0
28, Self-emp-not-inc,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
31, Federal-gov,12, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
31, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,30, Mexico,0
18, ?,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
34, State-gov,13, Married-civ-spouse, Tech-support, Own-child, White, Female,5178,0,25, ?,1
30, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
18, ?,7, Never-married, ?, Own-child, Black, Male,0,0,15, United-States,0
30, Self-emp-not-inc,11, Married-civ-spouse, Sales, Husband, White, Male,3137,0,60, Germany,0
21, Local-gov,10, Never-married, Adm-clerical, Not-in-family, White, Female,594,0,4, United-States,0
30, ?,13, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States,0
37, Local-gov,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0
19, State-gov,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States,0
37, Federal-gov,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
25, ?,13, Married-civ-spouse, ?, Wife, White, Female,0,0,25, United-States,0
30, Local-gov,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
20, Private,9, Never-married, Sales, Own-child, Other, Male,0,0,40, Puerto-Rico,0
29, Self-emp-not-inc,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,80, United-States,0
35, State-gov,9, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States,0
39, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,1
25, Federal-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
38, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
21, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
29, State-gov,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
19, State-gov,10, Never-married, Other-service, Not-in-family, White, Male,594,0,24, United-States,0
17, ?,6, Never-married, ?, Own-child, White, Female,0,0,15, United-States,0
25, Local-gov,13, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States,0
27, Self-emp-not-inc,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,78, United-States,0
34, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
26, ?,13, Never-married, ?, Unmarried, White, Female,0,0,10, United-States,0
32, Federal-gov,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
25, Local-gov,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States,0
30, Self-emp-inc,9, Divorced, Exec-managerial, Not-in-family, White, Male,4650,0,40, United-States,0
33, ?,9, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,41, China,0
19, ?,9, Never-married, ?, Own-child, White, Female,0,0,28, United-States,0
25, Private,13, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States,0
38, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
33, Self-emp-not-inc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States,0
27, Self-emp-not-inc,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,78, United-States,0
30, Self-emp-inc,9, Divorced, Other-service, Not-in-family, White, Female,0,0,60, United-States,0
38, State-gov,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan,0
28, Self-emp-not-inc,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,0
32, Federal-gov,11, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States,0
28, Private,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, ?,1
17, Local-gov,7, Never-married, Protective-serv, Own-child, White, Male,0,0,30, United-States,0
27, ?,10, Divorced, ?, Not-in-family, White, Female,0,0,25, United-States,0
39, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States,0
17, Private,7, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,0
23, ?,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States,0
34, Self-emp-not-inc,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
26, Self-emp-not-inc,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,4, Mexico,0
38, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3411,0,25, United-States,0
32, Federal-gov,12, Divorced, Protective-serv, Not-in-family, White, Male,2174,0,40, United-States,0
37, Private,9, Never-married, Handlers-cleaners, Unmarried, White, Female,3887,0,40, Nicaragua,0
36, Self-emp-inc,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States,0
36, Private,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
36, Self-emp-not-inc,15, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
18, State-gov,9, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,0
17, ?,6, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
36, ?,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,0
19, Private,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,0
25, Private,10, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
31, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,0
38, State-gov,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
39, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States,1
35, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
38, Self-emp-not-inc,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
31, ?,9, Never-married, ?, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
32, Private,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
34, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
39, Federal-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
36, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States,0
37, Local-gov,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,1
25, Local-gov,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
20, ?,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
37, State-gov,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
20, Private,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,0
28, Federal-gov,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
22, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
36, Self-emp-not-inc,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,20, United-States,1
31, Local-gov,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
36, Private,13, Divorced, Prof-specialty, Unmarried, White, Female,1506,0,45, ?,0
23, Local-gov,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
35, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
39, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,50, United-States,1
18, ?,10, Never-married, ?, Own-child, White, Male,594,0,10, United-States,0
27, Self-emp-not-inc,9, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States,0
31, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
24, State-gov,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States,0
27, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
34, Local-gov,9, Never-married, Farming-fishing, Not-in-family, Black, Male,594,0,60, United-States,0
25, Private,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
37, Private,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1
37, Private,9, Separated, Other-service, Unmarried, Black, Female,0,0,25, United-States,0
39, Federal-gov,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
24, Private,7, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States,0
29, Private,6, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
19, Private,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
30, State-gov,10, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,1
18, ?,10, Never-married, ?, Own-child, White, Female,594,0,15, United-States,0
32, Local-gov,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
22, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
37, Self-emp-not-inc,6, Married-civ-spouse, Other-service, Wife, White, Female,2635,0,40, United-States,0
19, State-gov,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States,0
23, Private,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
37, Federal-gov,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
28, Local-gov,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States,1
28, State-gov,7, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, India,0
22, ?,10, Never-married, ?, Own-child, Black, Male,0,0,40, United-States,0
38, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4064,0,40, United-States,0
30, Self-emp-inc,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States,0
18, ?,10, Never-married, ?, Own-child, White, Female,0,1602,24, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,10, United-States,0
19, Self-emp-not-inc,10, Never-married, Other-service, Own-child, White, Female,0,0,22, United-States,0
37, Self-emp-not-inc,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
27, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
37, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
35, Private,5, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
35, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
32, Self-emp-not-inc,9, Divorced, Sales, Own-child, White, Male,0,1590,62, United-States,0
17, ?,7, Never-married, ?, Own-child, Black, Male,0,0,8, United-States,0
25, Local-gov,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,0
24, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
19, Federal-gov,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, England,0
37, Self-emp-inc,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, United-States,0
28, Self-emp-not-inc,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico,0
27, ?,12, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States,0
30, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States,0
22, Private,6, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States,0
39, ?,13, Married-civ-spouse, ?, Wife, White, Female,0,0,6, United-States,1
34, ?,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,0
38, Federal-gov,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
30, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, United-States,1
37, Private,9, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States,0
26, State-gov,12, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
32, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
22, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
30, State-gov,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
20, ?,10, Never-married, ?, Own-child, White, Female,0,0,5, United-States,0
23, Private,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States,0
32, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States,1
33, Private,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
28, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
35, Private,10, Never-married, Exec-managerial, Not-in-family, White, Male,13550,0,60, United-States,1
32, ?,10, Never-married, ?, Unmarried, White, Female,0,0,40, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
33, Private,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
37, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States,1
35, Private,10, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
19, ?,10, Never-married, ?, Other-relative, White, Female,0,0,15, United-States,0
39, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
33, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Peru,0
29, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,40, United-States,1
34, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
24, Local-gov,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,44, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
29, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,0
28, Local-gov,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,40, United-States,1
32, Private,7, Divorced, Other-service, Unmarried, White, Female,0,0,15, United-States,0
35, Self-emp-not-inc,11, Never-married, Farming-fishing, Own-child, White, Male,0,0,65, United-States,0
23, Private,9, Never-married, Sales, Other-relative, Black, Female,0,0,25, Jamaica,0
27, Local-gov,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
38, Self-emp-not-inc,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States,0
23, Local-gov,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
31, Federal-gov,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
32, State-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States,1
22, ?,11, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States,0
39, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States,1
36, Self-emp-not-inc,15, Divorced, Prof-specialty, Unmarried, White, Male,25236,0,40, United-States,1
35, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, United-States,1
20, Local-gov,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0
21, ?,9, Married-civ-spouse, ?, Wife, Black, Female,0,0,30, United-States,0
37, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
33, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
19, Private,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States,0
35, Private,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,1
28, Local-gov,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,1980,40, United-States,0
32, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1
24, ?,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States,0
38, Federal-gov,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2051,40, United-States,0
23, State-gov,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States,0
33, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
36, Self-emp-not-inc,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,50, United-States,0
32, Private,12, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States,0
31, Federal-gov,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
20, ?,9, Never-married, ?, Own-child, Black, Female,0,0,25, United-States,0
35, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,1
37, Federal-gov,10, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, United-States,0
33, Private,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
20, ?,9, Never-married, ?, Other-relative, White, Female,0,0,35, United-States,0
29, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
37, Federal-gov,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
33, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
29, State-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
18, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
21, Private,9, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States,0
30, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
33, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States,1
34, Federal-gov,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,52, United-States,0
31, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States,0
23, ?,9, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States,0
31, Private,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
21, ?,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States,0
28, Self-emp-not-inc,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
35, State-gov,9, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
39, Private,10, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0
27, ?,7, Divorced, ?, Unmarried, White, Female,0,0,35, United-States,0
32, Private,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
28, Self-emp-not-inc,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States,1
34, Self-emp-inc,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
25, State-gov,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States,0
34, Local-gov,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,18, United-States,0
25, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,0
38, Federal-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
33, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
34, Private,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
23, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States,0
35, Private,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
27, State-gov,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany,0
31, Self-emp-not-inc,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,60, United-States,1
20, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,60, United-States,0
37, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,4865,0,45, United-States,0
24, State-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States,0
26, Self-emp-inc,10, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States,0
33, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
18, Private,9, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0
38, Federal-gov,10, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States,0
19, Private,9, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0
34, ?,8, Separated, ?, Unmarried, Black, Female,0,0,40, United-States,0
31, Self-emp-inc,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States,0
19, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States,0
39, Federal-gov,13, Divorced, Tech-support, Unmarried, Black, Female,0,625,40, United-States,0
19, ?,10, Never-married, ?, Other-relative, White, Female,0,0,15, United-States,0
31, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
36, Self-emp-not-inc,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
24, Federal-gov,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States,0
20, Self-emp-not-inc,9, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States,0
23, Self-emp-inc,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States,0
35, State-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
37, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, United-States,0
19, ?,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,0
28, Local-gov,10, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, Haiti,0
19, ?,9, Never-married, ?, Own-child, Black, Female,0,0,20, United-States,0
37, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States,1
33, Self-emp-inc,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
23, ?,13, Never-married, ?, Own-child, White, Male,0,0,35, United-States,0
38, Private,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
35, Local-gov,9, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,0
36, State-gov,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
38, Self-emp-not-inc,11, Divorced, Exec-managerial, Unmarried, White, Male,0,0,35, United-States,0
30, Local-gov,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
36, Self-emp-not-inc,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
21, State-gov,10, Never-married, Other-service, Own-child, Black, Female,0,0,12, United-States,0
39, Self-emp-not-inc,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, United-States,1
23, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
30, Federal-gov,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,0
29, Local-gov,10, Never-married, Protective-serv, Own-child, White, Male,0,0,48, United-States,0
31, Self-emp-not-inc,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,1980,60, United-States,0
28, Self-emp-not-inc,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,55, United-States,0
29, Self-emp-not-inc,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
32, Private,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,0
21, ?,10, Never-married, ?, Not-in-family, White, Female,0,0,10, United-States,0
34, Local-gov,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0
30, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
28, Local-gov,12, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Hong,1
33, State-gov,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0
18, Private,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States,0
17, ?,7, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
25, Private,10, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States,0
28, ?,11, Married-civ-spouse, ?, Own-child, White, Female,0,0,40, United-States,0
19, ?,7, Never-married, ?, Own-child, White, Female,0,0,30, United-States,0
36, Private,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,1669,45, United-States,0
37, State-gov,11, Never-married, Prof-specialty, Not-in-family, White, Male,8614,0,40, United-States,1
29, Self-emp-not-inc,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,1
36, Self-emp-not-inc,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,48, ?,0
28, Local-gov,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
22, Private,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, El-Salvador,0
36, Private,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,55, United-States,0
19, ?,6, Never-married, ?, Own-child, White, Male,0,0,30, United-States,0
18, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
39, State-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, ?,0
34, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
34, Self-emp-not-inc,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
33, Federal-gov,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,0
21, ?,9, Never-married, ?, Other-relative, White, Male,0,0,40, United-States,0
25, ?,3, Never-married, ?, Unmarried, White, Female,0,0,25, El-Salvador,0
29, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,60, Germany,1
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
21, Private,10, Never-married, Sales, Own-child, White, Male,0,0,20, ?,0
22, Self-emp-not-inc,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
31, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States,1
33, Federal-gov,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
